Government_School,Government_District,Government_Latitude,Government_Longitude,BEF_School,BEF_District,Distance_KM
GGMIDS MIR HASSAN KHOSA,Sohbat Pur,28.5239853458015,68.6153342983888,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,6.68
GGMIDS MIR HASSAN KHOSA,Sohbat Pur,28.5239853458015,68.6153342983888,Akbar khayazai,Sohbat Pur,1.72
GGPS CHUTTANI PUR,Sohbat Pur,28.5170459985736,68.6387025414932,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,4.31
GGPS CHUTTANI PUR,Sohbat Pur,28.5170459985736,68.6387025414932,Akbar khayazai,Sohbat Pur,3.89
GGPS JAHAN ALI KHOSA,Sohbat Pur,28.53184899,68.41934592,Aziz-u-Rehman Khosa/ Bahadur Khosa,Sohbat Pur,5.91
GGPS NOOR MUHAMMAD JARWAR,Sohbat Pur,28.55463546,68.60824863,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,8.58
GGPS NOOR MUHAMMAD JARWAR,Sohbat Pur,28.55463546,68.60824863,Akbar khayazai,Sohbat Pur,1.94
GGPS ALLAH WORAYA KHOSA,Sohbat Pur,28.5921891380751,68.464724965951,Kareem Bakash Khosa,Sohbat Pur,6.16
GGPS ALLAH WORAYA KHOSA,Sohbat Pur,28.5921891380751,68.464724965951,Aziz-u-Rehman Khosa/ Bahadur Khosa,Sohbat Pur,5.33
GGPS JUMAL BUGTI,Sohbat Pur,28.4572893830392,68.7905521268932,Raheem Bakhsh Kandrani,Sohbat Pur,6.89
GGPS JUMAL BUGTI,Sohbat Pur,28.4572893830392,68.7905521268932,Darya khan gajani/Arbab Pandrani,Sohbat Pur,4.51
GGPS JUMAL BUGTI,Sohbat Pur,28.4572893830392,68.7905521268932,Goth Gul Sher Kandrani,Sohbat Pur,4.19
GBPS KARAM KHAN GAJANI,Sohbat Pur,28.4738826990502,68.7689359966862,Raheem Bakhsh Kandrani,Sohbat Pur,6.17
GBPS KARAM KHAN GAJANI,Sohbat Pur,28.4738826990502,68.7689359966862,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,9.53
GBPS KARAM KHAN GAJANI,Sohbat Pur,28.4738826990502,68.7689359966862,Darya khan gajani/Arbab Pandrani,Sohbat Pur,6.83
GBPS KARAM KHAN GAJANI,Sohbat Pur,28.4738826990502,68.7689359966862,Goth Gul Sher Kandrani,Sohbat Pur,1.44
GGHS JHANDA TALAH,Sohbat Pur,28.57740788,68.48435971,Kareem Bakash Khosa,Sohbat Pur,6.0
GGHS JHANDA TALAH,Sohbat Pur,28.57740788,68.48435971,Aziz-u-Rehman Khosa/ Bahadur Khosa,Sohbat Pur,7.23
GGPS SHAHDAD GAJANI,Sohbat Pur,28.4364751793761,68.8146119800284,Raheem Bakhsh Kandrani,Sohbat Pur,8.73
GGPS SHAHDAD GAJANI,Sohbat Pur,28.4364751793761,68.8146119800284,Darya khan gajani/Arbab Pandrani,Sohbat Pur,3.28
GGPS SHAHDAD GAJANI,Sohbat Pur,28.4364751793761,68.8146119800284,Goth Gul Sher Kandrani,Sohbat Pur,7.49
GGMIDS SHAMS UD DIN,Sohbat Pur,28.5823508334278,68.4599333423383,Kareem Bakash Khosa,Sohbat Pur,7.19
GGMIDS SHAMS UD DIN,Sohbat Pur,28.5823508334278,68.4599333423383,Aziz-u-Rehman Khosa/ Bahadur Khosa,Sohbat Pur,4.8
GGPS MEHAR ALI,Sohbat Pur,28.5137552759079,68.5077755690685,Akbar khayazai,Sohbat Pur,9.97
GBPS HAMZA KHAN KHOSA,Sohbat Pur,28.4398077544961,68.6904697276382,Raheem Bakhsh Kandrani,Sohbat Pur,3.51
GBPS HAMZA KHAN KHOSA,Sohbat Pur,28.4398077544961,68.6904697276382,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,8.22
GBPS HAMZA KHAN KHOSA,Sohbat Pur,28.4398077544961,68.6904697276382,Goth Gul Sher Kandrani,Sohbat Pur,8.58
GGPS KOHKAR MUHALLAH,Sohbat Pur,28.4295451462183,68.6680462805976,Raheem Bakhsh Kandrani,Sohbat Pur,5.65
GGPS KOHKAR MUHALLAH,Sohbat Pur,28.4295451462183,68.6680462805976,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,9.43
GGPS ALI MURAD BROHI,Sohbat Pur,28.4292306632227,68.7545984589938,Raheem Bakhsh Kandrani,Sohbat Pur,2.89
GGPS ALI MURAD BROHI,Sohbat Pur,28.4292306632227,68.7545984589938,Darya khan gajani/Arbab Pandrani,Sohbat Pur,8.67
GGPS ALI MURAD BROHI,Sohbat Pur,28.4292306632227,68.7545984589938,Goth Gul Sher Kandrani,Sohbat Pur,6.23
GGPS NOOR UD DIN GAJANI,Sohbat Pur,28.4523342323176,68.7876854766821,Raheem Bakhsh Kandrani,Sohbat Pur,6.43
GGPS NOOR UD DIN GAJANI,Sohbat Pur,28.4523342323176,68.7876854766821,Darya khan gajani/Arbab Pandrani,Sohbat Pur,4.84
GGPS NOOR UD DIN GAJANI,Sohbat Pur,28.4523342323176,68.7876854766821,Goth Gul Sher Kandrani,Sohbat Pur,4.45
GGPS SHAFQAT KHOSA,Sohbat Pur,28.4337230929955,68.6626613091689,Raheem Bakhsh Kandrani,Sohbat Pur,6.16
GGPS SHAFQAT KHOSA,Sohbat Pur,28.4337230929955,68.6626613091689,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,9.07
GGHS MUREED KHAN BAROHI,Sohbat Pur,28.4305040175536,68.7522520545629,Raheem Bakhsh Kandrani,Sohbat Pur,2.64
GGHS MUREED KHAN BAROHI,Sohbat Pur,28.4305040175536,68.7522520545629,Darya khan gajani/Arbab Pandrani,Sohbat Pur,8.83
GGHS MUREED KHAN BAROHI,Sohbat Pur,28.4305040175536,68.7522520545629,Goth Gul Sher Kandrani,Sohbat Pur,6.12
GBHS ZAFAR ALI,Sohbat Pur,28.53102959,68.41990386,Aziz-u-Rehman Khosa/ Bahadur Khosa,Sohbat Pur,6.01
GGPS IZHAR KHOSA,Sohbat Pur,28.5964286363189,68.4901387780181,Kareem Bakash Khosa,Sohbat Pur,3.97
GGPS IZHAR KHOSA,Sohbat Pur,28.5964286363189,68.4901387780181,Aziz-u-Rehman Khosa/ Bahadur Khosa,Sohbat Pur,7.86
GGPS DATA KHAN KANRANI,Sohbat Pur,28.5061170973896,68.699740480054,Raheem Bakhsh Kandrani,Sohbat Pur,8.43
GGPS DATA KHAN KANRANI,Sohbat Pur,28.5061170973896,68.699740480054,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,1.87
GGPS DATA KHAN KANRANI,Sohbat Pur,28.5061170973896,68.699740480054,Akbar khayazai,Sohbat Pur,9.79
GGPS DATA KHAN KANRANI,Sohbat Pur,28.5061170973896,68.699740480054,Goth Gul Sher Kandrani,Sohbat Pur,6.48
GGPS ABDUL QADAR BANGAR,Sohbat Pur,28.5635591814229,68.4983555878749,Kareem Bakash Khosa,Sohbat Pur,6.87
GGPS ABDUL QADAR BANGAR,Sohbat Pur,28.5635591814229,68.4983555878749,Aziz-u-Rehman Khosa/ Bahadur Khosa,Sohbat Pur,8.87
GGPS MUHAMMAD RAHIM KANRANI,Sohbat Pur,28.4677129624492,68.7335805174666,Raheem Bakhsh Kandrani,Sohbat Pur,3.87
GGPS MUHAMMAD RAHIM KANRANI,Sohbat Pur,28.4677129624492,68.7335805174666,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,7.13
GGPS MUHAMMAD RAHIM KANRANI,Sohbat Pur,28.4677129624492,68.7335805174666,Goth Gul Sher Kandrani,Sohbat Pur,3.34
GGPS ABDUL GHANI KANRANI,Sohbat Pur,28.4964226180456,68.7366329443841,Raheem Bakhsh Kandrani,Sohbat Pur,7.05
GGPS ABDUL GHANI KANRANI,Sohbat Pur,28.4964226180456,68.7366329443841,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,5.62
GGPS ABDUL GHANI KANRANI,Sohbat Pur,28.4964226180456,68.7366329443841,Goth Gul Sher Kandrani,Sohbat Pur,2.74
GGPS ABDUL RAHIM KANRANI,Sohbat Pur,28.4797606044061,68.728435372416,Raheem Bakhsh Kandrani,Sohbat Pur,5.13
GGPS ABDUL RAHIM KANRANI,Sohbat Pur,28.4797606044061,68.728435372416,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,5.85
GGPS ABDUL RAHIM KANRANI,Sohbat Pur,28.4797606044061,68.728435372416,Goth Gul Sher Kandrani,Sohbat Pur,3.29
GGPS  RASOOL BAKHSH KHOSA,Sohbat Pur,28.5659775657791,68.5571274248124,Kareem Bakash Khosa,Sohbat Pur,7.48
GGPS  RASOOL BAKHSH KHOSA,Sohbat Pur,28.5659775657791,68.5571274248124,Akbar khayazai,Sohbat Pur,5.76
GBPS ABDUL WAHEED,Sohbat Pur,28.5973573887857,68.5769079233367,Kareem Bakash Khosa,Sohbat Pur,6.54
GBPS ABDUL WAHEED,Sohbat Pur,28.5973573887857,68.5769079233367,Akbar khayazai,Sohbat Pur,7.26
GBPS MULLA WASAN LASHARI,Sohbat Pur,28.4827762154296,68.7058629615663,Raheem Bakhsh Kandrani,Sohbat Pur,5.78
GBPS MULLA WASAN LASHARI,Sohbat Pur,28.4827762154296,68.7058629615663,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,4.11
GBPS MULLA WASAN LASHARI,Sohbat Pur,28.4827762154296,68.7058629615663,Goth Gul Sher Kandrani,Sohbat Pur,5.45
GGPS MUHAMMAD AMIN GAJANI,Sohbat Pur,28.4457744428821,68.7953059806333,Raheem Bakhsh Kandrani,Sohbat Pur,6.97
GGPS MUHAMMAD AMIN GAJANI,Sohbat Pur,28.4457744428821,68.7953059806333,Darya khan gajani/Arbab Pandrani,Sohbat Pur,4.29
GGPS MUHAMMAD AMIN GAJANI,Sohbat Pur,28.4457744428821,68.7953059806333,Goth Gul Sher Kandrani,Sohbat Pur,5.47
GGPS ABDUL RAUF KHOSA,Sohbat Pur,28.576723140552,68.5757724410603,Kareem Bakash Khosa,Sohbat Pur,7.74
GGPS ABDUL RAUF KHOSA,Sohbat Pur,28.576723140552,68.5757724410603,Akbar khayazai,Sohbat Pur,5.29
GGPS GHULAM RASOOL KHOSA,Sohbat Pur,28.54868534,68.42464218,Aziz-u-Rehman Khosa/ Bahadur Khosa,Sohbat Pur,4.21
GGPS RUSTAM GAJANI,Sohbat Pur,28.4286377289337,68.8430449591842,Darya khan gajani/Arbab Pandrani,Sohbat Pur,3.4
GGMIDS ALI ABAD GOLA,Sohbat Pur,28.4912074753649,68.5693990644894,Akbar khayazai,Sohbat Pur,6.24
GGMIDS SAKHI DUR MUHAMMAD,Sohbat Pur,28.541764748324,68.5474412040321,Kareem Bakash Khosa,Sohbat Pur,9.52
GGMIDS SAKHI DUR MUHAMMAD,Sohbat Pur,28.541764748324,68.5474412040321,Akbar khayazai,Sohbat Pur,5.77
GBPS BAHADUR KHAN KANRANI,Sohbat Pur,28.4865250921017,68.7400528089918,Raheem Bakhsh Kandrani,Sohbat Pur,6.04
GBPS BAHADUR KHAN KANRANI,Sohbat Pur,28.4865250921017,68.7400528089918,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,6.38
GBPS BAHADUR KHAN KANRANI,Sohbat Pur,28.4865250921017,68.7400528089918,Darya khan gajani/Arbab Pandrani,Sohbat Pur,9.94
GBPS BAHADUR KHAN KANRANI,Sohbat Pur,28.4865250921017,68.7400528089918,Goth Gul Sher Kandrani,Sohbat Pur,2.1
GBPS ABDUL MAJEED LEHRI,Sohbat Pur,28.4660422648944,68.5525091878531,Akbar khayazai,Sohbat Pur,9.47
GBPS MUHAMMAD ALI,Sohbat Pur,28.56724671,68.43595844,Aziz-u-Rehman Khosa/ Bahadur Khosa,Sohbat Pur,3.12
GGPS MUHAMMAD HAYAT KHOSA,Sohbat Pur,28.54148352,68.42683243,Aziz-u-Rehman Khosa/ Bahadur Khosa,Sohbat Pur,5.03
GGPS SAWAN KHAN  KANARANI,Sohbat Pur,28.4822827408996,68.7237417040698,Raheem Bakhsh Kandrani,Sohbat Pur,5.4
GGPS SAWAN KHAN  KANARANI,Sohbat Pur,28.4822827408996,68.7237417040698,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,5.32
GGPS SAWAN KHAN  KANARANI,Sohbat Pur,28.4822827408996,68.7237417040698,Goth Gul Sher Kandrani,Sohbat Pur,3.71
GGMIDS LASHKAR KHAN KANARANI,Sohbat Pur,28.4994358390136,68.6998098809338,Raheem Bakhsh Kandrani,Sohbat Pur,7.72
GGMIDS LASHKAR KHAN KANARANI,Sohbat Pur,28.4994358390136,68.6998098809338,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,2.31
GGMIDS LASHKAR KHAN KANARANI,Sohbat Pur,28.4994358390136,68.6998098809338,Goth Gul Sher Kandrani,Sohbat Pur,6.24
GGPS NAZEER MUHAMMAD KANRANI,Sohbat Pur,28.4968375054057,68.7122862805673,Raheem Bakhsh Kandrani,Sohbat Pur,7.13
GGPS NAZEER MUHAMMAD KANRANI,Sohbat Pur,28.4968375054057,68.7122862805673,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,3.45
GGPS NAZEER MUHAMMAD KANRANI,Sohbat Pur,28.4968375054057,68.7122862805673,Goth Gul Sher Kandrani,Sohbat Pur,4.99
GGPS JUMA KHAN BAJWANI,Sohbat Pur,28.4386189855505,68.9276608820175,Darya khan gajani/Arbab Pandrani,Sohbat Pur,9.2
GGPS KARIM BAIG KANARANI,Sohbat Pur,28.4709367828434,68.7355187720483,Raheem Bakhsh Kandrani,Sohbat Pur,4.26
GGPS KARIM BAIG KANARANI,Sohbat Pur,28.4709367828434,68.7355187720483,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,7.02
GGPS KARIM BAIG KANARANI,Sohbat Pur,28.4709367828434,68.7355187720483,Darya khan gajani/Arbab Pandrani,Sohbat Pur,9.99
GGPS KARIM BAIG KANARANI,Sohbat Pur,28.4709367828434,68.7355187720483,Goth Gul Sher Kandrani,Sohbat Pur,2.99
GBPS JAN MUHAMMAD AT MUHAMMAD BUKHSH,Sohbat Pur,28.4348043226868,68.8816638153713,Darya khan gajani/Arbab Pandrani,Sohbat Pur,5.16
GBPS SIFAL KHAN BAJKANI,Sohbat Pur,28.4302668706548,68.8958105802548,Darya khan gajani/Arbab Pandrani,Sohbat Pur,6.61
GBPS HAJI RASOOL BUKHSH BEHRANI,Sohbat Pur,28.4370047963484,68.8411132286038,Darya khan gajani/Arbab Pandrani,Sohbat Pur,2.45
GBPS HAJI RASOOL BUKHSH BEHRANI,Sohbat Pur,28.4370047963484,68.8411132286038,Goth Gul Sher Kandrani,Sohbat Pur,9.45
GBPS AFTAB AHMED,Sohbat Pur,28.5824096025142,68.5014448156906,Kareem Bakash Khosa,Sohbat Pur,4.78
GBPS AFTAB AHMED,Sohbat Pur,28.5824096025142,68.5014448156906,Aziz-u-Rehman Khosa/ Bahadur Khosa,Sohbat Pur,8.86
GBPS MUHAMMAD SADIQ BEHRANI,Sohbat Pur,28.4730584125434,68.7543548847863,Raheem Bakhsh Kandrani,Sohbat Pur,5.21
GBPS MUHAMMAD SADIQ BEHRANI,Sohbat Pur,28.4730584125434,68.7543548847863,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,8.34
GBPS MUHAMMAD SADIQ BEHRANI,Sohbat Pur,28.4730584125434,68.7543548847863,Darya khan gajani/Arbab Pandrani,Sohbat Pur,8.21
GBPS MUHAMMAD SADIQ BEHRANI,Sohbat Pur,28.4730584125434,68.7543548847863,Goth Gul Sher Kandrani,Sohbat Pur,1.5
GBPS DIN MUHAMMAD SADIQANI,Sohbat Pur,28.55966404,68.45316313,Kareem Bakash Khosa,Sohbat Pur,9.42
GBPS DIN MUHAMMAD SADIQANI,Sohbat Pur,28.55966404,68.45316313,Aziz-u-Rehman Khosa/ Bahadur Khosa,Sohbat Pur,4.98
GGPS SOHBAT PUR (GOLA COLONY),Sohbat Pur,28.5224535150374,68.5471828025896,Akbar khayazai,Sohbat Pur,6.0
GGPS JUMA KHAN KHOSA,Sohbat Pur,28.4562079773464,68.6013214746514,Akbar khayazai,Sohbat Pur,8.99
GGMIDS SHAH MUHAMMAD NANDWANI,Sohbat Pur,28.4366735632463,68.8640021942923,Darya khan gajani/Arbab Pandrani,Sohbat Pur,3.64
GGMIDS NASAR UD DIN KHALANI,Sohbat Pur,28.6267495491655,68.5088806007773,Kareem Bakash Khosa,Sohbat Pur,0.87
GGMIDS DEH GHARI,Sohbat Pur,28.6034668909689,68.4459204118853,Kareem Bakash Khosa,Sohbat Pur,7.28
GGMIDS DEH GHARI,Sohbat Pur,28.6034668909689,68.4459204118853,Aziz-u-Rehman Khosa/ Bahadur Khosa,Sohbat Pur,4.0
GGPS FEROZ KHAN KANRANI,Sohbat Pur,28.49204267,68.73288891,Raheem Bakhsh Kandrani,Sohbat Pur,6.52
GGPS FEROZ KHAN KANRANI,Sohbat Pur,28.49204267,68.73288891,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,5.48
GGPS FEROZ KHAN KANRANI,Sohbat Pur,28.49204267,68.73288891,Goth Gul Sher Kandrani,Sohbat Pur,2.9
GGPS TAGIA KHAN NANDWANI,Sohbat Pur,28.435404006644,68.8718769469848,Darya khan gajani/Arbab Pandrani,Sohbat Pur,4.32
GGPS NOZ BUND,Sohbat Pur,28.5406205546707,68.5716933992816,Akbar khayazai,Sohbat Pur,3.39
GGPS YASEEN ABAD KHOSA,Sohbat Pur,28.51704715,68.56025738,Akbar khayazai,Sohbat Pur,5.01
GGPS JUMA KHAN MANGAL,Sohbat Pur,28.4265912094336,68.7441434188047,Raheem Bakhsh Kandrani,Sohbat Pur,1.98
GGPS JUMA KHAN MANGAL,Sohbat Pur,28.4265912094336,68.7441434188047,Darya khan gajani/Arbab Pandrani,Sohbat Pur,9.73
GGPS JUMA KHAN MANGAL,Sohbat Pur,28.4265912094336,68.7441434188047,Goth Gul Sher Kandrani,Sohbat Pur,6.7
GBPS ABDUL QADAR SHAH,Sohbat Pur,28.4557972335596,68.6304428176188,Raheem Bakhsh Kandrani,Sohbat Pur,9.64
GBPS ABDUL QADAR SHAH,Sohbat Pur,28.4557972335596,68.6304428176188,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,8.2
GBPS ABDUL QADAR SHAH,Sohbat Pur,28.4557972335596,68.6304428176188,Akbar khayazai,Sohbat Pur,9.33
GBPS JALAL-UD-DIN KANRANI,Sohbat Pur,28.5406226539301,68.5017750021009,Kareem Bakash Khosa,Sohbat Pur,9.29
GGMIDS SARDAR LASHARI,Sohbat Pur,28.4989642166452,68.6891604617689,Raheem Bakhsh Kandrani,Sohbat Pur,8.08
GGMIDS SARDAR LASHARI,Sohbat Pur,28.4989642166452,68.6891604617689,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,1.75
GGMIDS SARDAR LASHARI,Sohbat Pur,28.4989642166452,68.6891604617689,Akbar khayazai,Sohbat Pur,9.17
GGMIDS SARDAR LASHARI,Sohbat Pur,28.4989642166452,68.6891604617689,Goth Gul Sher Kandrani,Sohbat Pur,7.25
GGPS HOUT KHAN KHOSA,Sohbat Pur,28.5763921432404,68.6038991485332,Kareem Bakash Khosa,Sohbat Pur,9.98
GGPS HOUT KHAN KHOSA,Sohbat Pur,28.5763921432404,68.6038991485332,Akbar khayazai,Sohbat Pur,4.35
GGPS HAFIZ ROSHAN DIN,Sohbat Pur,28.6358234715914,68.5154529322881,Kareem Bakash Khosa,Sohbat Pur,1.39
GGPS ISMAIL GAJANI,Sohbat Pur,28.4702557999634,68.7698396715062,Raheem Bakhsh Kandrani,Sohbat Pur,5.95
GGPS ISMAIL GAJANI,Sohbat Pur,28.4702557999634,68.7698396715062,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,9.8
GGPS ISMAIL GAJANI,Sohbat Pur,28.4702557999634,68.7698396715062,Darya khan gajani/Arbab Pandrani,Sohbat Pur,6.66
GGPS ISMAIL GAJANI,Sohbat Pur,28.4702557999634,68.7698396715062,Goth Gul Sher Kandrani,Sohbat Pur,1.84
GGPS UMAR KHAN KHOSA,Sohbat Pur,28.5268029494212,68.5864147956164,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,9.53
GGPS UMAR KHAN KHOSA,Sohbat Pur,28.5268029494212,68.5864147956164,Akbar khayazai,Sohbat Pur,2.25
GGPS MUHAMMAD AMIN KUNRANI,Sohbat Pur,28.467652207483,68.7433336612104,Raheem Bakhsh Kandrani,Sohbat Pur,4.16
GGPS MUHAMMAD AMIN KUNRANI,Sohbat Pur,28.467652207483,68.7433336612104,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,7.83
GGPS MUHAMMAD AMIN KUNRANI,Sohbat Pur,28.467652207483,68.7433336612104,Darya khan gajani/Arbab Pandrani,Sohbat Pur,9.18
GGPS MUHAMMAD AMIN KUNRANI,Sohbat Pur,28.467652207483,68.7433336612104,Goth Gul Sher Kandrani,Sohbat Pur,2.62
GGPS IBRAHIM KHOSA,Sohbat Pur,28.6206369388774,68.4783325347708,Kareem Bakash Khosa,Sohbat Pur,3.78
GGPS IBRAHIM KHOSA,Sohbat Pur,28.6206369388774,68.4783325347708,Aziz-u-Rehman Khosa/ Bahadur Khosa,Sohbat Pur,7.7
GGPS HAJI MUHAMMAD ISMAIL KHOSA,Sohbat Pur,28.498090315779,68.6075317700646,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,7.55
GGPS HAJI MUHAMMAD ISMAIL KHOSA,Sohbat Pur,28.498090315779,68.6075317700646,Akbar khayazai,Sohbat Pur,4.34
GGPS RAB NAWAZ GAJANI,Sohbat Pur,28.4413638728472,68.8010671594003,Raheem Bakhsh Kandrani,Sohbat Pur,7.45
GGPS RAB NAWAZ GAJANI,Sohbat Pur,28.4413638728472,68.8010671594003,Darya khan gajani/Arbab Pandrani,Sohbat Pur,3.98
GGPS RAB NAWAZ GAJANI,Sohbat Pur,28.4413638728472,68.8010671594003,Goth Gul Sher Kandrani,Sohbat Pur,6.21
GGPS DAIM KHAN GAJANI,Sohbat Pur,28.4375518034223,68.8372776686893,Darya khan gajani/Arbab Pandrani,Sohbat Pur,2.35
GGPS DAIM KHAN GAJANI,Sohbat Pur,28.4375518034223,68.8372776686893,Goth Gul Sher Kandrani,Sohbat Pur,9.1
GGPS KARIM DAD KUNDRANI,Sohbat Pur,28.5133799653387,68.5427504257236,Akbar khayazai,Sohbat Pur,6.74
GBPS GANJOO KHAN BUGTI,Sohbat Pur,28.4404813989909,68.9169694212266,Darya khan gajani/Arbab Pandrani,Sohbat Pur,8.13
GBMIDS SAWAN KHAN,Sohbat Pur,28.4826431247313,68.7230633843609,Raheem Bakhsh Kandrani,Sohbat Pur,5.44
GBMIDS SAWAN KHAN,Sohbat Pur,28.4826431247313,68.7230633843609,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,5.24
GBMIDS SAWAN KHAN,Sohbat Pur,28.4826431247313,68.7230633843609,Goth Gul Sher Kandrani,Sohbat Pur,3.77
GBPS MUHAMMAD IBRAHIM BROHI,Sohbat Pur,28.5196000763849,68.5503600106614,Akbar khayazai,Sohbat Pur,5.8
GBPS NABI BAKHSH BEHRANI,Sohbat Pur,28.4372367227057,68.8398496793372,Darya khan gajani/Arbab Pandrani,Sohbat Pur,2.41
GBPS NABI BAKHSH BEHRANI,Sohbat Pur,28.4372367227057,68.8398496793372,Goth Gul Sher Kandrani,Sohbat Pur,9.33
GBPS MUHAMMAD ISMAIL LANGOO,Sohbat Pur,28.4302494336669,68.6331846335052,Raheem Bakhsh Kandrani,Sohbat Pur,9.06
GBPS ARZ MUHAMMAD NANDWANI,Sohbat Pur,28.4392264073362,68.8632039328507,Darya khan gajani/Arbab Pandrani,Sohbat Pur,3.39
GBPS JAN MUHAMAD CHELIANI,Sohbat Pur,28.4334280967209,68.8324684525914,Darya khan gajani/Arbab Pandrani,Sohbat Pur,2.84
GBPS JAN MUHAMAD CHELIANI,Sohbat Pur,28.4334280967209,68.8324684525914,Goth Gul Sher Kandrani,Sohbat Pur,9.01
GBPS PANDHI KHAN NANDWANI,Sohbat Pur,28.4338132059275,68.8254553520518,Raheem Bakhsh Kandrani,Sohbat Pur,9.79
GBPS PANDHI KHAN NANDWANI,Sohbat Pur,28.4338132059275,68.8254553520518,Darya khan gajani/Arbab Pandrani,Sohbat Pur,2.97
GBPS PANDHI KHAN NANDWANI,Sohbat Pur,28.4338132059275,68.8254553520518,Goth Gul Sher Kandrani,Sohbat Pur,8.46
GBPS KHAMAN KHAN,Sohbat Pur,28.4356121435825,68.8438819745794,Darya khan gajani/Arbab Pandrani,Sohbat Pur,2.67
GBPS KHAMAN KHAN,Sohbat Pur,28.4356121435825,68.8438819745794,Goth Gul Sher Kandrani,Sohbat Pur,9.76
GBPS AZIZULLAH BEHRANI,Sohbat Pur,28.4382472544382,68.8447001330842,Darya khan gajani/Arbab Pandrani,Sohbat Pur,2.41
GBPS AZIZULLAH BEHRANI,Sohbat Pur,28.4382472544382,68.8447001330842,Goth Gul Sher Kandrani,Sohbat Pur,9.66
GGPS GAJI KHAN GAJAN,Sohbat Pur,28.4705854069786,68.7656749880209,Raheem Bakhsh Kandrani,Sohbat Pur,5.68
GGPS GAJI KHAN GAJAN,Sohbat Pur,28.4705854069786,68.7656749880209,Muhammad Ashraf Lashari/Mula Basksh Jattak,Sohbat Pur,9.43
GGPS GAJI KHAN GAJAN,Sohbat Pur,28.4705854069786,68.7656749880209,Darya khan gajani/Arbab Pandrani,Sohbat Pur,7.06
GGPS GAJI KHAN GAJAN,Sohbat Pur,28.4705854069786,68.7656749880209,Goth Gul Sher Kandrani,Sohbat Pur,1.66
GBPS SUDHA KHAN NANDWANI,Sohbat Pur,28.4459104472251,68.8592593069887,Darya khan gajani/Arbab Pandrani,Sohbat Pur,2.64
GBPS BAJHI KHAN GAJANI,Sohbat Pur,28.4304022795562,68.8391191644706,Darya khan gajani/Arbab Pandrani,Sohbat Pur,3.16
GBPS BAJHI KHAN GAJANI,Sohbat Pur,28.4304022795562,68.8391191644706,Goth Gul Sher Kandrani,Sohbat Pur,9.72
GGPS RASOOL BAKHSH BEHRANI,Sohbat Pur,28.4367151081221,68.8411348917114,Darya khan gajani/Arbab Pandrani,Sohbat Pur,2.49
GGPS RASOOL BAKHSH BEHRANI,Sohbat Pur,28.4367151081221,68.8411348917114,Goth Gul Sher Kandrani,Sohbat Pur,9.47
GBPS AZMAT KHAN BUGTI,Sohbat Pur,28.4690220595465,68.9253916698201,Darya khan gajani/Arbab Pandrani,Sohbat Pur,8.77
GBPS PANDHI KHAN GAJANI,Sohbat Pur,28.4497899923268,68.8190614581904,Raheem Bakhsh Kandrani,Sohbat Pur,9.34
GBPS PANDHI KHAN GAJANI,Sohbat Pur,28.4497899923268,68.8190614581904,Darya khan gajani/Arbab Pandrani,Sohbat Pur,1.98
GBPS PANDHI KHAN GAJANI,Sohbat Pur,28.4497899923268,68.8190614581904,Goth Gul Sher Kandrani,Sohbat Pur,6.86
GBPS MUHAMMAD AMIN GAJANI,Sohbat Pur,28.4460832866485,68.7952167892304,Raheem Bakhsh Kandrani,Sohbat Pur,6.96
GBPS MUHAMMAD AMIN GAJANI,Sohbat Pur,28.4460832866485,68.7952167892304,Darya khan gajani/Arbab Pandrani,Sohbat Pur,4.29
