Government_School,Government_District,Government_Latitude,Government_Longitude,BEF_School,BEF_District,Distance_KM
GGPS NAIB KARAM KHAN,Jafer Abad,28.2851712788729,68.1770076724417,Chaker Khan Zahri,Jaffarabad,7.26
GGPS NAIB KARAM KHAN,Jafer Abad,28.2851712788729,68.1770076724417,Dili Jan Jamali,Jaffarabad,8.52
GGPS NAIB KARAM KHAN,Jafer Abad,28.2851712788729,68.1770076724417,Ali Hyder Challgari,Jaffarabad,3.17
GGPS RIND ALI ZERENA,Kachhi,29.487936966523,67.6388804798926,Mewa Khan,Bolan,3.05
GBPS KILLI SHAHOO BAZAR GARMAKAN,Panjgur,27.0013418401168,64.1128720933608,Mohella Kachkol,Panjgoor,5.88
GBPS KILLI SHAHOO BAZAR GARMAKAN,Panjgur,27.0013418401168,64.1128720933608,Murad Bux Bazar Sabz Koh,Panjgoor,9.47
GBPS KILLI SHAHOO BAZAR GARMAKAN,Panjgur,27.0013418401168,64.1128720933608,Mohella Haji Muhammad Sharif,Panjgoor,4.85
GBPS KILLI SHAHOO BAZAR GARMAKAN,Panjgur,27.0013418401168,64.1128720933608,Beerander,Panjgoor,6.7
GBPS KILLI SHAHOO BAZAR GARMAKAN,Panjgur,27.0013418401168,64.1128720933608,Muhalla Munir Ahmed,Panjgoor,4.03
GBPS KILLI SHAHOO BAZAR GARMAKAN,Panjgur,27.0013418401168,64.1128720933608,Killi Naseerabad Basham,Panjgoor,8.0
GBPS KILLI SHAHOO BAZAR GARMAKAN,Panjgur,27.0013418401168,64.1128720933608,Killi Anwarabad Bisham,Panjgoor,5.95
GBPS KILLI SHAHOO BAZAR GARMAKAN,Panjgur,27.0013418401168,64.1128720933608,Muhalla Usman Green Town,Panjgoor,7.74
GBPS KILLI SHAHOO BAZAR GARMAKAN,Panjgur,27.0013418401168,64.1128720933608,Baloch abad Dogani,Panjgoor,7.34
GBPS KILLI SHAHOO BAZAR GARMAKAN,Panjgur,27.0013418401168,64.1128720933608,Faizabad,Panjgoor,5.59
GGPS DARGAI ZARDALO,Harnai,30.3311328151601,67.4910210967629,Killi Sor Dabak ,Harnai,6.37
GGPS KILLI KANOKI NAQIS,Harnai,30.1421180019708,67.8435747793285,Killi Akhtari Bangla,Harnai,6.68
GGPS MAL GORCHANI,Sibi,29.4339783333333,67.9849833333333,Mal Suhriani,Bolan,7.23
GGPS MAL GORCHANI,Sibi,29.4339783333333,67.9849833333333,Killi Juma Kuch,Sibi,7.47
GGPS MAL GORCHANI,Sibi,29.4339783333333,67.9849833333333,Mal Gharkan,Sibi,6.09
GGPS MAL GORCHANI,Sibi,29.4339783333333,67.9849833333333,Kot Barozai/Chakar Kach,Sibi,6.77
GGPS KILLI BAHADUR ABAD,Harnai,30.1133870228143,67.8475962897555,Killi Akhtari Bangla,Harnai,9.25
GGPS SARDASHT,Gwadar,25.502765,63.2693533333333,Chatti,Gawadar,3.59
GGPS SARDASHT,Gwadar,25.502765,63.2693533333333,Sindh Bazar,Gawadar,6.34
GBPS  MAINSHOD,Gwadar,25.4559016666666,62.0059033333333,Wadh Saiji,Gawadar,7.0
GBPS KILLI CHAPRI,Loralai,30.419115,69.0422699999999,New Viala,Loralai,8.12
GBPS KILLI CHAPRI,Loralai,30.419115,69.0422699999999,Chamaza,Loralai,1.28
GBPS KHANKI SHER MUHAMMAD,Loralai,30.3931066666666,68.6098433333333,Kanabi Nasraan,Loralai,8.25
GBPS KHANKI SHER MUHAMMAD,Loralai,30.3931066666666,68.6098433333333,Kanobi Mulla Khail,Loralai,7.45
GBPS CHEENA DAD KHAN ALIZAI,Loralai,30.406155,68.8930783333333,Cheena Alizai,Loralai,0.88
GBPS CHEENA DAD KHAN ALIZAI,Loralai,30.406155,68.8930783333333,Dilor,Loralai,2.37
GBPS CHEENA DAD KHAN ALIZAI,Loralai,30.406155,68.8930783333333,Kasai,Loralai,2.18
GBPS CHEENA DAD KHAN ALIZAI,Loralai,30.406155,68.8930783333333,Zareen Abad,Loralai,5.15
GBPS CHEENA DAD KHAN ALIZAI,Loralai,30.406155,68.8930783333333,Barnema Bala,Loralai,4.82
GBPS CHEENA DAD KHAN ALIZAI,Loralai,30.406155,68.8930783333333,New Viala,Loralai,7.91
GBPS KILLI FATEH KHAN ROAD LEN,Loralai,30.37931,68.5788716666666,Kanabi Nasraan,Loralai,5.23
GBPS KILLI FATEH KHAN ROAD LEN,Loralai,30.37931,68.5788716666666,Kanobi Mulla Khail,Loralai,4.52
GBPS  RABAT NALI QADAR DAD BALOCH,Duki,30.2218307310883,68.6619967093716,Killi Malak Qasam Rabat,Duki,9.89
GGPS NIMKI ALLA-ABAD,Duki,30.0600547566732,68.8982300861654,Killi Umar babogan,Duki,8.92
GGPS NIMKI ALLA-ABAD,Duki,30.0600547566732,68.8982300861654,Khwaj Muhammad ,Duki,7.58
GGPS NIMKI ALLA-ABAD,Duki,30.0600547566732,68.8982300861654,Nasai abad Nana sahib,Duki,0.97
GGPS MANZAI LUNI,Duki,30.1130723246557,68.8643750916167,Nasai abad Nana sahib,Duki,7.67
GGMIDS  SHADI KHAN  JAHANGEER SHER,Duki,30.0591366488676,68.8423241993725,Khwaj Muhammad ,Duki,5.74
GGMIDS  SHADI KHAN  JAHANGEER SHER,Duki,30.0591366488676,68.8423241993725,Nasai abad Nana sahib,Duki,5.71
GGPS  JUNGEL ABDUL REHMAN,Duki,30.1542731980019,68.5323348124704,Killi Malak Qasam Rabat,Duki,7.55
GGPS  JUNGEL ABDUL REHMAN,Duki,30.1542731980019,68.5323348124704,Hilmand Abad,Duki,1.58
GGPS  JUNGEL ABDUL REHMAN,Duki,30.1542731980019,68.5323348124704,Killi Kharashang,Ziarat,9.39
GGPS SAID ABAD JAFFER SHAH,Duki,30.1472512641637,68.5659132851088,Killi Malak Qasam Rabat,Duki,7.89
GGPS SAID ABAD JAFFER SHAH,Duki,30.1472512641637,68.5659132851088,Hilmand Abad,Duki,4.29
GGPS KHALA SHEHER,Duki,30.0156078023329,68.6442799978041,Malak Aslam Shadozai,Duki,4.29
GGPS KHALA SHEHER,Duki,30.0156078023329,68.6442799978041,Jalar Kalla,Duki,5.12
GGPS KHALA SHEHER,Duki,30.0156078023329,68.6442799978041,Akbar kamal khail zalar,Duki,8.1
GGPS KILLI GAMEN ISMAIL SHAHER,Duki,30.0010652548504,68.7028694578407,Malak Aslam Shadozai,Duki,3.91
GGPS HAKEEM KHAN SHABOZI,Loralai,30.397909535095,68.8142352271825,Cheena Alizai,Loralai,8.45
GGPS HAKEEM KHAN SHABOZI,Loralai,30.397909535095,68.8142352271825,Dilor,Loralai,5.63
GGPS HAKEEM KHAN SHABOZI,Loralai,30.397909535095,68.8142352271825,Kasai,Loralai,8.9
GGPS HAKEEM KHAN SHABOZI,Loralai,30.397909535095,68.8142352271825,Zareen Abad,Loralai,7.73
GGPS HAKEEM KHAN SHABOZI,Loralai,30.397909535095,68.8142352271825,Barnema Bala,Loralai,2.89
GGPS KHANKI ABDUL MALIK,Loralai,30.39274,68.6032633333333,Kanabi Nasraan,Loralai,7.62
GGPS KHANKI ABDUL MALIK,Loralai,30.39274,68.6032633333333,Kanobi Mulla Khail,Loralai,6.81
GGMIDS SARBAT SANJAVI,Ziarat,30.2708109837773,68.2984941858319,Killi Zara Kalla Baghow,Ziarat,1.91
GGMIDS SARBAT SANJAVI,Ziarat,30.2708109837773,68.2984941858319,Killi Churmain,Ziarat,1.9
GGMIDS SARBAT SANJAVI,Ziarat,30.2708109837773,68.2984941858319,Khaza Chotair,Ziarat,1.9
GGMIDS SARBAT SANJAVI,Ziarat,30.2708109837773,68.2984941858319,Sara Khazai 2,Ziarat,1.9
GGMIDS SARBAT SANJAVI,Ziarat,30.2708109837773,68.2984941858319,Poi ,Ziarat,1.91
GGMIDS SARBAT SANJAVI,Ziarat,30.2708109837773,68.2984941858319,Garda ,Ziarat,1.92
GGMIDS SARBAT SANJAVI,Ziarat,30.2708109837773,68.2984941858319,Wazalon,Ziarat,1.91
GGMIDS SARBAT SANJAVI,Ziarat,30.2708109837773,68.2984941858319,Sara Khazai 1,Ziarat,1.91
GGMIDS SARBAT SANJAVI,Ziarat,30.2708109837773,68.2984941858319,Jamal Abad,Ziarat,1.91
GGMIDS SARBAT SANJAVI,Ziarat,30.2708109837773,68.2984941858319,Killi Ghoundi,Ziarat,1.91
GGMIDS SARBAT SANJAVI,Ziarat,30.2708109837773,68.2984941858319,Bagh Karwanda,Ziarat,1.91
GGMIDS SARBAT SANJAVI,Ziarat,30.2708109837773,68.2984941858319,Zara China,Ziarat,1.9
GGMIDS SARBAT SANJAVI,Ziarat,30.2708109837773,68.2984941858319,Arbosai,Ziarat,1.9
GGPS SHARIF ABAD SINJAVI,Ziarat,30.2742067370052,68.2972549076296,Killi Zara Kalla Baghow,Ziarat,2.04
GGPS SHARIF ABAD SINJAVI,Ziarat,30.2742067370052,68.2972549076296,Killi Churmain,Ziarat,2.04
GGPS SHARIF ABAD SINJAVI,Ziarat,30.2742067370052,68.2972549076296,Khaza Chotair,Ziarat,2.03
GGPS SHARIF ABAD SINJAVI,Ziarat,30.2742067370052,68.2972549076296,Sara Khazai 2,Ziarat,2.04
GGPS SHARIF ABAD SINJAVI,Ziarat,30.2742067370052,68.2972549076296,Poi ,Ziarat,2.04
GGPS SHARIF ABAD SINJAVI,Ziarat,30.2742067370052,68.2972549076296,Garda ,Ziarat,2.05
GGPS SHARIF ABAD SINJAVI,Ziarat,30.2742067370052,68.2972549076296,Wazalon,Ziarat,2.04
GGPS SHARIF ABAD SINJAVI,Ziarat,30.2742067370052,68.2972549076296,Sara Khazai 1,Ziarat,2.04
GGPS SHARIF ABAD SINJAVI,Ziarat,30.2742067370052,68.2972549076296,Jamal Abad,Ziarat,2.04
GGPS SHARIF ABAD SINJAVI,Ziarat,30.2742067370052,68.2972549076296,Killi Ghoundi,Ziarat,2.05
GGPS SHARIF ABAD SINJAVI,Ziarat,30.2742067370052,68.2972549076296,Bagh Karwanda,Ziarat,2.04
GGPS SHARIF ABAD SINJAVI,Ziarat,30.2742067370052,68.2972549076296,Zara China,Ziarat,2.03
GGPS SHARIF ABAD SINJAVI,Ziarat,30.2742067370052,68.2972549076296,Arbosai,Ziarat,2.03
GGPS JILGA SINJAVI,Ziarat,30.2684922845083,68.3335254777813,Killi Zara Kalla Baghow,Ziarat,1.51
GGPS JILGA SINJAVI,Ziarat,30.2684922845083,68.3335254777813,Killi Churmain,Ziarat,1.52
GGPS JILGA SINJAVI,Ziarat,30.2684922845083,68.3335254777813,Khaza Chotair,Ziarat,1.52
GGPS JILGA SINJAVI,Ziarat,30.2684922845083,68.3335254777813,Sara Khazai 2,Ziarat,1.52
GGPS JILGA SINJAVI,Ziarat,30.2684922845083,68.3335254777813,Poi ,Ziarat,1.51
GGPS JILGA SINJAVI,Ziarat,30.2684922845083,68.3335254777813,Garda ,Ziarat,1.5
GGPS JILGA SINJAVI,Ziarat,30.2684922845083,68.3335254777813,Wazalon,Ziarat,1.51
GGPS JILGA SINJAVI,Ziarat,30.2684922845083,68.3335254777813,Sara Khazai 1,Ziarat,1.51
GGPS JILGA SINJAVI,Ziarat,30.2684922845083,68.3335254777813,Jamal Abad,Ziarat,1.51
GGPS JILGA SINJAVI,Ziarat,30.2684922845083,68.3335254777813,Killi Ghoundi,Ziarat,1.51
GGPS JILGA SINJAVI,Ziarat,30.2684922845083,68.3335254777813,Bagh Karwanda,Ziarat,1.51
GGPS JILGA SINJAVI,Ziarat,30.2684922845083,68.3335254777813,Zara China,Ziarat,1.52
GGPS JILGA SINJAVI,Ziarat,30.2684922845083,68.3335254777813,Arbosai,Ziarat,1.52
GGPS ANDER ABAD SINJAVI,Ziarat,30.2721511846643,68.3198363338811,Killi Zara Kalla Baghow,Ziarat,0.16
GGPS ANDER ABAD SINJAVI,Ziarat,30.2721511846643,68.3198363338811,Killi Churmain,Ziarat,0.16
GGPS ANDER ABAD SINJAVI,Ziarat,30.2721511846643,68.3198363338811,Khaza Chotair,Ziarat,0.16
GGPS ANDER ABAD SINJAVI,Ziarat,30.2721511846643,68.3198363338811,Sara Khazai 2,Ziarat,0.16
GGPS ANDER ABAD SINJAVI,Ziarat,30.2721511846643,68.3198363338811,Poi ,Ziarat,0.15
GGPS ANDER ABAD SINJAVI,Ziarat,30.2721511846643,68.3198363338811,Garda ,Ziarat,0.14
GGPS ANDER ABAD SINJAVI,Ziarat,30.2721511846643,68.3198363338811,Wazalon,Ziarat,0.16
GGPS ANDER ABAD SINJAVI,Ziarat,30.2721511846643,68.3198363338811,Sara Khazai 1,Ziarat,0.15
GGPS ANDER ABAD SINJAVI,Ziarat,30.2721511846643,68.3198363338811,Jamal Abad,Ziarat,0.16
GGPS ANDER ABAD SINJAVI,Ziarat,30.2721511846643,68.3198363338811,Killi Ghoundi,Ziarat,0.15
GGPS ANDER ABAD SINJAVI,Ziarat,30.2721511846643,68.3198363338811,Bagh Karwanda,Ziarat,0.16
GGPS ANDER ABAD SINJAVI,Ziarat,30.2721511846643,68.3198363338811,Zara China,Ziarat,0.16
GGPS ANDER ABAD SINJAVI,Ziarat,30.2721511846643,68.3198363338811,Arbosai,Ziarat,0.17
GGPS KILLI HAJI MURAD KHAN,Duki,30.0662581400883,68.8460218996906,Khwaj Muhammad ,Duki,6.5
GGPS KILLI HAJI MURAD KHAN,Duki,30.0662581400883,68.8460218996906,Nasai abad Nana sahib,Duki,5.54
GGPS SIRKA  CHEENA,Duki,30.1589829645998,68.6280967629891,Killi Malak Qasam Rabat,Duki,9.32
GGMIDS KILLI SIRAJODIN NASAR,Duki,30.1529048290103,68.585955100134,Killi Malak Qasam Rabat,Duki,7.68
GGMIDS KILLI SIRAJODIN NASAR,Duki,30.1529048290103,68.585955100134,Hilmand Abad,Duki,6.29
GGMIDS KILLI TATI PURANA DUKI,Duki,30.1780919451266,68.5678851418197,Killi Malak Qasam Rabat,Duki,4.52
GGMIDS KILLI TATI PURANA DUKI,Duki,30.1780919451266,68.5678851418197,Hilmand Abad,Duki,5.88
GGPS KILLI HABIB KILLAH,Duki,30.1678191528809,68.6326503452642,Killi Malak Qasam Rabat,Duki,9.0
GGPS KILLI BARNIMA,Loralai,30.396875,68.84336,Cheena Alizai,Loralai,5.74
GGPS KILLI BARNIMA,Loralai,30.396875,68.84336,Dilor,Loralai,2.83
GGPS KILLI BARNIMA,Loralai,30.396875,68.84336,Kasai,Loralai,6.11
GGPS KILLI BARNIMA,Loralai,30.396875,68.84336,Zareen Abad,Loralai,6.24
GGPS KILLI BARNIMA,Loralai,30.396875,68.84336,Barnema Bala,Loralai,0.12
GGPS TATI NASARAN,Loralai,30.34149314,68.59494766,Kanabi Nasraan,Loralai,8.23
GGPS TATI NASARAN,Loralai,30.34149314,68.59494766,Kanobi Mulla Khail,Loralai,7.83
GGPS WAHAR KHURD,Loralai,30.3919033333333,68.9368683333333,Cheena Alizai,Loralai,3.97
GGPS WAHAR KHURD,Loralai,30.3919033333333,68.9368683333333,Dilor,Loralai,6.17
GGPS WAHAR KHURD,Loralai,30.3919033333333,68.9368683333333,Kasai,Loralai,2.93
GGPS WAHAR KHURD,Loralai,30.3919033333333,68.9368683333333,Zareen Abad,Loralai,8.95
GGPS WAHAR KHURD,Loralai,30.3919033333333,68.9368683333333,Barnema Bala,Loralai,8.91
GGPS WAHAR KHURD,Loralai,30.3919033333333,68.9368683333333,New Viala,Loralai,3.42
GGPS NEW BAWAR,Loralai,30.400010182759,68.5503557344495,Kanabi Nasraan,Loralai,3.04
GGPS NEW BAWAR,Loralai,30.400010182759,68.5503557344495,Kanobi Mulla Khail,Loralai,2.23
GGPS NEW BAWAR,Loralai,30.400010182759,68.5503557344495,Killi Muhammad Khan Dotani,Loralai,7.34
GGPS COMMISSIONER COLONY,Loralai,30.3989783333333,68.5552533333333,Kanabi Nasraan,Loralai,3.38
GGPS COMMISSIONER COLONY,Loralai,30.3989783333333,68.5552533333333,Kanobi Mulla Khail,Loralai,2.54
GGPS COMMISSIONER COLONY,Loralai,30.3989783333333,68.5552533333333,Killi Muhammad Khan Dotani,Loralai,7.81
GGHS SHAH KARAIZ HABIB ULLAH,Loralai,30.4090249000724,68.5277920166728,Kanabi Nasraan,Loralai,2.8
GGHS SHAH KARAIZ HABIB ULLAH,Loralai,30.4090249000724,68.5277920166728,Kanobi Mulla Khail,Loralai,2.49
GGHS SHAH KARAIZ HABIB ULLAH,Loralai,30.4090249000724,68.5277920166728,Killi Muhammad Khan Dotani,Loralai,4.98
GBPS HASHMI MUHALLAH,Loralai,30.3715666666666,68.5931433333333,Kanabi Nasraan,Loralai,6.72
GBPS HASHMI MUHALLAH,Loralai,30.3715666666666,68.5931433333333,Kanobi Mulla Khail,Loralai,6.06
GBPS ZAHOOR ABAD,Loralai,30.3934466666666,68.6113466666666,Kanabi Nasraan,Loralai,8.4
GBPS ZAHOOR ABAD,Loralai,30.3934466666666,68.6113466666666,Kanobi Mulla Khail,Loralai,7.59
GBPS DAZIAN NOKE ABAD,Panjgur,27.0057266666666,64.06464,Murad Bux Bazar Sabz Koh,Panjgoor,5.07
GBPS DAZIAN NOKE ABAD,Panjgur,27.0057266666666,64.06464,Mohella Haji Muhammad Sharif,Panjgoor,9.66
GBPS DAZIAN NOKE ABAD,Panjgur,27.0057266666666,64.06464,Muhalla Munir Ahmed,Panjgoor,6.78
GBPS DAZIAN NOKE ABAD,Panjgur,27.0057266666666,64.06464,Faizabad,Panjgoor,0.82
GGPS TAR OFFICE NO.4,Panjgur,26.9636270267326,64.1111438634256,Mohella Kachkol,Panjgoor,4.65
GGPS TAR OFFICE NO.4,Panjgur,26.9636270267326,64.1111438634256,Murad Bux Bazar Sabz Koh,Panjgoor,9.41
GGPS TAR OFFICE NO.4,Panjgur,26.9636270267326,64.1111438634256,Mohella Haji Muhammad Sharif,Panjgoor,6.07
GGPS TAR OFFICE NO.4,Panjgur,26.9636270267326,64.1111438634256,Beerander,Panjgoor,7.82
GGPS TAR OFFICE NO.4,Panjgur,26.9636270267326,64.1111438634256,Muhalla Munir Ahmed,Panjgoor,0.47
GGPS TAR OFFICE NO.4,Panjgur,26.9636270267326,64.1111438634256,Killi Anwarabad Bisham,Panjgoor,8.52
GGPS TAR OFFICE NO.4,Panjgur,26.9636270267326,64.1111438634256,Muhalla Usman Green Town,Panjgoor,6.11
GGPS TAR OFFICE NO.4,Panjgur,26.9636270267326,64.1111438634256,Baloch abad Dogani,Panjgoor,8.53
GGPS TAR OFFICE NO.4,Panjgur,26.9636270267326,64.1111438634256,Faizabad,Panjgoor,7.33
GGPS BABU MUHALLAH CHITKAN,Panjgur,26.9717480463892,64.0947920515071,Mohella Kachkol,Panjgoor,6.28
GGPS BABU MUHALLAH CHITKAN,Panjgur,26.9717480463892,64.0947920515071,Murad Bux Bazar Sabz Koh,Panjgoor,7.62
GGPS BABU MUHALLAH CHITKAN,Panjgur,26.9717480463892,64.0947920515071,Mohella Haji Muhammad Sharif,Panjgoor,7.08
GGPS BABU MUHALLAH CHITKAN,Panjgur,26.9717480463892,64.0947920515071,Beerander,Panjgoor,8.95
GGPS BABU MUHALLAH CHITKAN,Panjgur,26.9717480463892,64.0947920515071,Muhalla Munir Ahmed,Panjgoor,2.2
GGPS BABU MUHALLAH CHITKAN,Panjgur,26.9717480463892,64.0947920515071,Killi Anwarabad Bisham,Panjgoor,9.13
GGPS BABU MUHALLAH CHITKAN,Panjgur,26.9717480463892,64.0947920515071,Muhalla Usman Green Town,Panjgoor,7.87
GGPS BABU MUHALLAH CHITKAN,Panjgur,26.9717480463892,64.0947920515071,Baloch abad Dogani,Panjgoor,9.66
GGPS BABU MUHALLAH CHITKAN,Panjgur,26.9717480463892,64.0947920515071,Faizabad,Panjgoor,5.55
GGMIDS GOTH BAHADUR WASHBOOD,Panjgur,27.0042350895468,64.1380213634954,Mohella Kachkol,Panjgoor,4.6
GGMIDS GOTH BAHADUR WASHBOOD,Panjgur,27.0042350895468,64.1380213634954,Mohella Haji Muhammad Sharif,Panjgoor,2.52
GGMIDS GOTH BAHADUR WASHBOOD,Panjgur,27.0042350895468,64.1380213634954,Beerander,Panjgoor,4.25
GGMIDS GOTH BAHADUR WASHBOOD,Panjgur,27.0042350895468,64.1380213634954,Mohella Bahar,Panjgoor,7.82
GGMIDS GOTH BAHADUR WASHBOOD,Panjgur,27.0042350895468,64.1380213634954,Muhalla Munir Ahmed,Panjgoor,4.88
GGMIDS GOTH BAHADUR WASHBOOD,Panjgur,27.0042350895468,64.1380213634954,Killi Naseerabad Basham,Panjgoor,5.67
GGMIDS GOTH BAHADUR WASHBOOD,Panjgur,27.0042350895468,64.1380213634954,Killi Anwarabad Bisham,Panjgoor,3.56
GGMIDS GOTH BAHADUR WASHBOOD,Panjgur,27.0042350895468,64.1380213634954,Muhalla Usman Green Town,Panjgoor,6.34
GGMIDS GOTH BAHADUR WASHBOOD,Panjgur,27.0042350895468,64.1380213634954,Baloch abad Dogani,Panjgoor,4.86
GGMIDS GOTH BAHADUR WASHBOOD,Panjgur,27.0042350895468,64.1380213634954,Faizabad,Panjgoor,8.04
GGPS SATHA KUN-AR GAWARGO,Panjgur,26.7763233333333,64.2376783333333,Mohella Dhally Bazar,Panjgoor,5.33
GGPS SATHA KUN-AR GAWARGO,Panjgur,26.7763233333333,64.2376783333333,Mohella Shahmeer Bershunki,Panjgoor,1.32
GGPS SATHA KUN-AR GAWARGO,Panjgur,26.7763233333333,64.2376783333333,Mohella Khair Muhammad Kallag,Panjgoor,4.7
GGPS SATHA KUN-AR GAWARGO,Panjgur,26.7763233333333,64.2376783333333,Mortan,Panjgoor,5.51
GGPS DAD MUHAMMAD GOTH GARAMKAN,Panjgur,26.9956786964376,64.1105158628014,Mohella Kachkol,Panjgoor,5.69
GGPS DAD MUHAMMAD GOTH GARAMKAN,Panjgur,26.9956786964376,64.1105158628014,Murad Bux Bazar Sabz Koh,Panjgoor,9.13
GGPS DAD MUHAMMAD GOTH GARAMKAN,Panjgur,26.9956786964376,64.1105158628014,Mohella Haji Muhammad Sharif,Panjgoor,5.03
GGPS DAD MUHAMMAD GOTH GARAMKAN,Panjgur,26.9956786964376,64.1105158628014,Beerander,Panjgoor,6.92
GGPS DAD MUHAMMAD GOTH GARAMKAN,Panjgur,26.9956786964376,64.1105158628014,Muhalla Munir Ahmed,Panjgoor,3.44
GGPS DAD MUHAMMAD GOTH GARAMKAN,Panjgur,26.9956786964376,64.1105158628014,Killi Naseerabad Basham,Panjgoor,8.5
GGPS DAD MUHAMMAD GOTH GARAMKAN,Panjgur,26.9956786964376,64.1105158628014,Killi Anwarabad Bisham,Panjgoor,6.41
GGPS DAD MUHAMMAD GOTH GARAMKAN,Panjgur,26.9956786964376,64.1105158628014,Muhalla Usman Green Town,Panjgoor,7.54
GGPS DAD MUHAMMAD GOTH GARAMKAN,Panjgur,26.9956786964376,64.1105158628014,Baloch abad Dogani,Panjgoor,7.59
GGPS DAD MUHAMMAD GOTH GARAMKAN,Panjgur,26.9956786964376,64.1105158628014,Faizabad,Panjgoor,5.49
GGPS HUSSAIN ABAD GARMKAN,Panjgur,27.0083317753611,64.1223835729361,Mohella Kachkol,Panjgoor,5.8
GGPS HUSSAIN ABAD GARMKAN,Panjgur,27.0083317753611,64.1223835729361,Mohella Haji Muhammad Sharif,Panjgoor,4.13
GGPS HUSSAIN ABAD GARMKAN,Panjgur,27.0083317753611,64.1223835729361,Beerander,Panjgoor,5.86
GGPS HUSSAIN ABAD GARMKAN,Panjgur,27.0083317753611,64.1223835729361,Mohella Bahar,Panjgoor,9.41
GGPS HUSSAIN ABAD GARMKAN,Panjgur,27.0083317753611,64.1223835729361,Muhalla Munir Ahmed,Panjgoor,4.85
GGPS HUSSAIN ABAD GARMKAN,Panjgur,27.0083317753611,64.1223835729361,Killi Naseerabad Basham,Panjgoor,6.81
GGPS HUSSAIN ABAD GARMKAN,Panjgur,27.0083317753611,64.1223835729361,Killi Anwarabad Bisham,Panjgoor,4.81
GGPS HUSSAIN ABAD GARMKAN,Panjgur,27.0083317753611,64.1223835729361,Muhalla Usman Green Town,Panjgoor,7.63
GGPS HUSSAIN ABAD GARMKAN,Panjgur,27.0083317753611,64.1223835729361,Baloch abad Dogani,Panjgoor,6.45
GGPS HUSSAIN ABAD GARMKAN,Panjgur,27.0083317753611,64.1223835729361,Faizabad,Panjgoor,6.47
GGPS JUMMA KHAN BAZAR GAWARGO,Panjgur,26.9966749999999,64.1086933333333,Mohella Kachkol,Panjgoor,5.9
GGPS JUMMA KHAN BAZAR GAWARGO,Panjgur,26.9966749999999,64.1086933333333,Murad Bux Bazar Sabz Koh,Panjgoor,8.97
GGPS JUMMA KHAN BAZAR GAWARGO,Panjgur,26.9966749999999,64.1086933333333,Mohella Haji Muhammad Sharif,Panjgoor,5.22
GGPS JUMMA KHAN BAZAR GAWARGO,Panjgur,26.9966749999999,64.1086933333333,Beerander,Panjgoor,7.1
GGPS JUMMA KHAN BAZAR GAWARGO,Panjgur,26.9966749999999,64.1086933333333,Muhalla Munir Ahmed,Panjgoor,3.57
GGPS JUMMA KHAN BAZAR GAWARGO,Panjgur,26.9966749999999,64.1086933333333,Killi Naseerabad Basham,Panjgoor,8.6
GGPS JUMMA KHAN BAZAR GAWARGO,Panjgur,26.9966749999999,64.1086933333333,Killi Anwarabad Bisham,Panjgoor,6.53
GGPS JUMMA KHAN BAZAR GAWARGO,Panjgur,26.9966749999999,64.1086933333333,Muhalla Usman Green Town,Panjgoor,7.75
GGPS JUMMA KHAN BAZAR GAWARGO,Panjgur,26.9966749999999,64.1086933333333,Baloch abad Dogani,Panjgoor,7.76
GGPS JUMMA KHAN BAZAR GAWARGO,Panjgur,26.9966749999999,64.1086933333333,Faizabad,Panjgoor,5.29
GGPS JO-E-SAR GAWARGO,Panjgur,26.9966933333333,64.1085816666666,Mohella Kachkol,Panjgoor,5.91
GGPS JO-E-SAR GAWARGO,Panjgur,26.9966933333333,64.1085816666666,Murad Bux Bazar Sabz Koh,Panjgoor,8.96
GGPS JO-E-SAR GAWARGO,Panjgur,26.9966933333333,64.1085816666666,Mohella Haji Muhammad Sharif,Panjgoor,5.23
GGPS JO-E-SAR GAWARGO,Panjgur,26.9966933333333,64.1085816666666,Beerander,Panjgoor,7.11
GGPS JO-E-SAR GAWARGO,Panjgur,26.9966933333333,64.1085816666666,Muhalla Munir Ahmed,Panjgoor,3.58
GGPS JO-E-SAR GAWARGO,Panjgur,26.9966933333333,64.1085816666666,Killi Naseerabad Basham,Panjgoor,8.61
GGPS JO-E-SAR GAWARGO,Panjgur,26.9966933333333,64.1085816666666,Killi Anwarabad Bisham,Panjgoor,6.54
GGPS JO-E-SAR GAWARGO,Panjgur,26.9966933333333,64.1085816666666,Muhalla Usman Green Town,Panjgoor,7.76
GGPS JO-E-SAR GAWARGO,Panjgur,26.9966933333333,64.1085816666666,Baloch abad Dogani,Panjgoor,7.77
GGPS JO-E-SAR GAWARGO,Panjgur,26.9966933333333,64.1085816666666,Faizabad,Panjgoor,5.28
GGPS NAWAB ABAD KHUDABADAN,Panjgur,27.0116216666666,64.09148,Mohella Kachkol,Panjgoor,8.25
GGPS NAWAB ABAD KHUDABADAN,Panjgur,27.0116216666666,64.09148,Murad Bux Bazar Sabz Koh,Panjgoor,7.76
GGPS NAWAB ABAD KHUDABADAN,Panjgur,27.0116216666666,64.09148,Mohella Haji Muhammad Sharif,Panjgoor,7.16
GGPS NAWAB ABAD KHUDABADAN,Panjgur,27.0116216666666,64.09148,Beerander,Panjgoor,8.95
GGPS NAWAB ABAD KHUDABADAN,Panjgur,27.0116216666666,64.09148,Muhalla Munir Ahmed,Panjgoor,5.69
